m,n,o,num_images,chi2,source_x,source_y,pos_rms,mag_rms,avg_mag_per,pos_A,mag_A,mag_err_A,mag_per_A,pos_B,mag_B,mag_err_B,mag_per_B,pos_C,mag_C,mag_err_C,mag_per_C,pos_D,mag_D,mag_err_D,mag_per_D,"POW_$z_{s,fid}$",POW_x,POW_y,POW_e,POW_$θ_{e}$,POW_$r_{Ein}$,POW_$\gamma$ (PWI)
1.5,0.60909,0.0,4,3.176072,0.09287821,0.03802971,0.0024212600025606498,15.898712650085853,170.5648699717035,0.00044721359549995833,-22.262,-33.028,106.78060561025451,0.004799999999999999,6.5036,4.4436,215.70873786407768,0.00044721359549995833,-19.394,-29.669999999999998,88.73102374464771,9.99999999999994e-05,38.1354,27.8574,271.03911266783416,1.0,0.1334264,0.03759579,0.1523316,-1.410905,0.4791517,1.854505
1.5,0.61818,0.0,4,3.142955,0.09850151,0.03796854,0.0024181604578687468,32.236371345810625,351.20799160096294,0.0003605551275463592,-37.7862,-48.5522,250.97715028794357,0.0048010415536631195,10.6014,8.5414,414.631067961165,0.00044721359549995833,-32.9697,-43.2457,220.84176722460103,9.99999999999994e-05,63.5573,53.2793,518.381980930142,1.0,0.1276492,0.03766264,0.1038234,-1.418256,0.4788099,1.699938
1.5,0.62727,0.0,5,3.120782,0.1039003,0.03791654,0.002372235232855293,81.27268682095789,886.4418792244037,0.00044721359549995833,-84.0321,-94.7981,680.5322310979008,0.004701063709417266,22.567,20.507,995.485436893204,0.00044721359549995833,-73.4193,-83.6953,614.4735305566369,9.99999999999994e-05,139.2953,129.0173,1255.2763183498735,1.0,0.1221539,0.03772717,0.06120731,-1.423541,0.4785526,1.505214
1.5,0.63636,0.0,4,3.196702,0.09003378,0.03805792,0.0024212600025606498,11.684523279107282,122.90421352940614,0.00044721359549995833,-18.1818,-28.9478,68.8816644993498,0.004799999999999999,5.4082,3.3482,162.53398058252426,0.00044721359549995833,-15.8264,-26.1024,54.01323472168159,9.99999999999994e-05,31.47,21.192,206.18797431406887,1.0,0.1363374,0.03755592,0.1780752,-1.40649,0.4793767,1.918955
1.5,0.64545,0.0,4,3.230669,0.08603188,0.038097,0.0024212600025606498,7.819976485418611,77.6480443856972,0.00044721359549995833,-14.3162,-25.0822,32.97603566784321,0.004799999999999999,4.3574,2.2974,111.5242718446602,0.00044721359549995833,-12.4463,-22.7223,21.12008563643442,9.99999999999994e-05,25.1782,14.9002,144.97178439385095,1.0,0.1405438,0.03749498,0.2159618,-1.397843,0.4797199,1.998405
1.5,0.65455,0.0,4,3.247507,0.08424075,0.03812323,0.0024212600025606498,6.632395606415528,62.96065321641019,0.00044721359549995833,-13.0642,-23.830199999999998,21.346832621214933,0.004799999999999999,4.0126,1.9526,94.7864077669903,0.00044721359549995833,-11.3514,-21.6274,10.46516154145582,9.99999999999994e-05,23.1506,12.8726,125.24421093597975,1.0,0.1424145,0.03747415,0.2332065,-1.394357,0.4799017,2.029768
1.5,0.66364,0.0,4,3.229814,0.08612277,0.03809808,0.0024212600025606498,7.898942936399782,78.60706793704657,0.00044721359549995833,-14.3978,-25.163800000000002,33.73397733605796,0.004799999999999999,4.38,2.32,112.62135922330097,0.00044721359549995833,-12.5176,-22.793599999999998,21.813935383417675,9.99999999999994e-05,25.3105,15.0325,146.25899980540962,1.0,0.1404312,0.03749853,0.2149596,-1.398244,0.4797254,1.996224
1.5,0.67273,0.0,4,3.344131,0.07554074,0.03821797,0.0024708298201211684,3.6518580431747343,35.96521306126256,0.00044721359549995833,-9.1961,-19.9621,14.582017462381577,0.004900000000000002,2.9187,0.8586999999999998,41.684466019417464,0.00044721359549995833,-7.9679,-18.2439,22.461074347995325,9.99999999999994e-05,16.9724,6.6944,65.13329441525588,1.0,0.1516184,0.03732418,0.3197965,-1.370007,0.4810252,2.156957
1.5,0.68182,0.0,4,3.375173,0.07314817,0.03824689,0.0024708298201211684,3.386011632437195,34.03295924408734,0.00044721359549995833,-8.5321,-19.298099999999998,20.749582017462384,0.004900000000000002,2.7224,0.6623999999999999,32.155339805825236,0.00044721359549995833,-7.3867,-17.6627,28.11697158427403,9.99999999999994e-05,15.9422,5.664199999999999,55.10994356878769,1.0,0.1541887,0.03728007,0.3442634,-1.361828,0.4814009,2.186181
1.5,0.69091,0.0,4,3.385179,0.07240889,0.03824915,0.0024708298201211684,3.336890263029337,33.51505899370291,0.00044721359549995833,-8.3552,-19.1212,22.392717815344604,0.004900000000000002,2.6691,0.6090999999999998,29.56796116504853,0.00044721359549995833,-7.2319,-17.5079,29.6233943168548,9.99999999999994e-05,15.6715,5.3934999999999995,52.47616267756372,1.0,0.1549483,0.03726051,0.351672,-1.358589,0.4815323,2.194628
1.5,0.7,0.0,4,3.387887,0.07221061,0.03826165,0.0024708298201211684,3.324059500821247,33.36699442654577,0.00044721359549995833,-8.3035,-19.069499999999998,22.872933308564,0.004900000000000002,2.6539,0.5939000000000001,28.830097087378643,0.00044721359549995833,-7.1866,-17.462600000000002,30.064227325807703,9.99999999999994e-05,15.5918,5.313799999999999,51.70071998443275,1.0,0.1551999,0.03726485,0.3538629,-1.358987,0.4815649,2.196927
1.5,0.70909,0.0,4,3.278119,0.0812635,0.03814769,0.0024212600025606498,5.157902072063795,45.20423966615326,0.00044721359549995833,-11.3932,-22.1592,5.825747724317297,0.004799999999999999,3.5468,1.4868000000000001,72.1747572815534,0.00044721359549995833,-9.8901,-20.1661,3.7553522771506374,9.99999999999994e-05,20.4595,10.181499999999998,99.06110138159173,1.0,0.1455697,0.03741842,0.262552,-1.386394,0.4802286,2.078101
1.5,0.71818,0.0,4,3.391212,0.07195435,0.03826164,0.0024708298201211684,3.310624955352086,33.194568504109895,0.00044721359549995833,-8.2442,-19.010199999999998,23.423741408136735,0.004900000000000002,2.6361,0.5760999999999998,27.966019417475717,0.00044721359549995833,-7.1347,-17.4107,30.569287660568317,9.99999999999994e-05,15.5012,5.2232,50.819225530258805,1.0,0.1554764,0.037257,0.3564511,-1.357933,0.4816159,2.199664
1.5,0.72727,0.0,4,3.265177,0.0824731,0.03814058,0.0024212600025606498,5.694652252332885,50.74824746126237,0.00044721359549995833,-12.0245,-22.7905,11.689578302062046,0.004799999999999999,3.7237,1.6637,80.76213592233009,0.00044721359549995833,-10.442,-20.718,1.6154145581938533,9.99999999999994e-05,21.4734,11.195400000000001,108.92586106246351,1.0,0.1442684,0.03744484,0.2504336,-1.389581,0.4801084,2.058711
1.5,0.73636,0.0,4,3.295301,0.07972073,0.03816159,0.0024708298201211684,4.596000817558673,40.26194348002788,0.00044721359549995833,-10.683,-21.448999999999998,0.770945569385103,0.004900000000000002,3.3469,1.2869000000000002,62.47087378640778,0.00044721359549995833,-9.2689,-19.5449,9.800506033476056,9.99999999999994e-05,19.3232,9.0452,88.00544853084257,1.0,0.147246,0.0373901,0.2780763,-1.381198,0.4804139,2.101056
1.5,0.74545,0.0,4,3.362022,0.07415698,0.03823209,0.0024708298201211684,3.4755824357221052,34.80122095763271,0.00044721359549995833,-8.7931,-19.5591,18.325283299275487,0.004900000000000002,2.8009,0.7408999999999999,35.96601941747572,0.00044721359549995833,-7.6152,-17.891199999999998,25.8933437135072,9.99999999999994e-05,16.3441,6.0661000000000005,59.02023740027242,1.0,0.1531414,0.03729652,0.3340078,-1.365105,0.4812417,2.173834
1.5,0.75455,0.0,4,3.352572,0.07489484,0.03822761,0.0024708298201211684,3.5600269682967287,35.395527710184474,0.00044721359549995833,-8.9985,-19.764499999999998,16.417425227568273,0.004900000000000002,2.8612,0.8012000000000001,38.893203883495154,0.00044721359549995833,-7.7949,-18.0709,24.14460879719735,9.99999999999994e-05,16.6634,6.385399999999999,62.12687293247712,1.0,0.1523536,0.03731466,0.3265571,-1.367386,0.4811209,2.165096
1.5,0.76364,0.0,4,3.375477,0.0731258,0.03824048,0.0024708298201211684,3.382801684624743,34.011792483927344,0.00044721359549995833,-8.5227,-19.2887,20.83689392532045,0.004900000000000002,2.7203,0.6602999999999999,32.05339805825242,0.00044721359549995833,-7.3786,-17.6546,28.195796029583498,9.99999999999994e-05,15.9269,5.648899999999999,54.961081922553014,1.0,0.1542468,0.03727373,0.344567,-1.36106,0.4814062,2.186192
1.5,0.77273,0.0,4,3.391312,0.07194998,0.03826185,0.0024708298201211684,3.3098503493360543,33.186465158967295,0.00044721359549995833,-8.2411,-19.0071,23.452535760728225,0.004900000000000002,2.6353,0.5752999999999999,27.927184466019412,0.00044721359549995833,-7.132,-17.408,30.595562475671468,9.99999999999994e-05,15.4962,5.2181999999999995,50.77057793345008,1.0,0.1554975,0.03725734,0.3565642,-1.357637,0.4816142,2.199727
1.5,0.78182,0.0,4,3.391607,0.07193874,0.03826004,0.0024708298201211684,3.3090699448636616,33.17633583069572,0.00044721359549995833,-8.2372,-19.0032,23.488760913988486,0.004900000000000002,2.6342,0.5741999999999998,27.873786407766982,0.00044721359549995833,-7.1286,-17.4046,30.628649279875443,9.99999999999994e-05,15.4904,5.212399999999999,50.71414672115196,1.0,0.1555172,0.03725455,0.3567381,-1.357858,0.4816082,2.199954
1.5,0.79091,0.0,4,3.377032,0.07299761,0.03824506,0.0024708298201211684,3.374376988052757,33.92814143069717,0.00044721359549995833,-8.4943,-19.2603,21.100687349061854,0.004900000000000002,2.7117,0.6517,31.63592233009708,0.00044721359549995833,-7.3537,-17.6297,28.438108213312574,9.99999999999994e-05,15.8834,5.6053999999999995,54.537847830317176,1.0,0.154361,0.03727369,0.3457391,-1.361306,0.4814389,2.187507
1.5,0.8,0.0,4,3.379625,0.072795,0.03825334,0.0024708298201211684,3.360786883305753,33.784364707760695,0.00044721359549995833,-8.4463,-19.2123,21.54653538918818,0.004900000000000002,2.6969,0.6368999999999998,30.91747572815533,0.00044721359549995833,-7.3116,-17.587600000000002,28.84780070066173,9.99999999999994e-05,15.8102,5.5322,53.825647013037546,1.0,0.1545584,0.03727528,0.3477683,-1.360978,0.4814718,2.190003
1.5,0.80909,0.0,4,3.386902,0.07226338,0.03825396,0.0024708298201211684,3.3275405519692764,33.41034003075316,0.00044721359549995833,-8.3183,-19.0843,22.735463496191706,0.004900000000000002,2.6584,0.5983999999999998,29.04854368932038,0.00044721359549995833,-7.1997,-17.4757,29.93674581549241,9.99999999999994e-05,15.6144,5.336399999999999,51.920607122008164,1.0,0.1551272,0.03725982,0.353206,-1.35866,0.4815567,2.196097
1.5,0.81818,0.0,4,3.386393,0.0722943,0.03826033,0.0024708298201211684,3.3300150893051517,33.43861685248984,0.00044721359549995833,-8.3284,-19.0944,22.641649637748465,0.004900000000000002,2.6613,0.6013000000000002,29.189320388349522,0.00044721359549995833,-7.2083,-17.4843,29.85305566368236,9.99999999999994e-05,15.6298,5.351799999999999,52.070441720179005,1.0,0.1550747,0.03726755,0.3527938,-1.35878,0.4815605,2.195681
1.5,0.82727,0.0,4,3.299995,0.0792583,0.03816832,0.0024708298201211684,4.464435678504058,39.74388982777165,0.00044721359549995833,-10.5052,-21.2712,2.422441018019689,0.004900000000000002,3.2957,1.2357,59.98543689320388,0.00044721359549995833,-9.1133,-19.3893,11.314713896457757,9.99999999999994e-05,19.0403,8.762299999999998,85.2529675034053,1.0,0.1476685,0.03738467,0.2823809,-1.379776,0.4804927,2.107418
1.5,0.83636,0.0,4,3.376969,0.07299575,0.03824737,0.0024708298201211684,3.3761601439357105,33.937423809091726,0.00044721359549995833,-8.4993,-19.2653,21.054244844882035,0.004900000000000002,2.7126,0.6526000000000001,31.67961165048544,0.00044721359549995833,-7.3581,-17.6341,28.39528999610743,9.99999999999994e-05,15.8919,5.613899999999999,54.62054874489199,1.0,0.1543181,0.03727593,0.3456059,-1.361584,0.4814402,2.187627
1.5,0.84545,0.0,4,3.234273,0.08566164,0.03811272,0.0024212600025606498,7.547920792509682,74.3445324793305,0.00044721359549995833,-14.0341,-24.8001,30.355749582017467,0.004799999999999999,4.2805,2.2205,107.79126213592232,0.00044721359549995833,-12.1993,-22.475299999999997,18.716426625145964,9.99999999999994e-05,24.7201,14.442099999999998,140.51469157423622,1.0,0.1409526,0.03750041,0.2195701,-1.397835,0.4797583,2.004859
1.5,0.85455,0.0,4,3.38182,0.07266222,0.03825649,0.0024708298201211684,3.351422403995056,33.68159849918565,0.00044721359549995833,-8.4117,-19.1777,21.867917518112577,0.004900000000000002,2.6863,0.6263000000000001,30.402912621359224,0.00044721359549995833,-7.2813,-17.557299999999998,29.142662514597117,9.99999999999994e-05,15.7575,5.4795,53.31290134267367,1.0,0.1547101,0.03727392,0.3492409,-1.360559,0.4814814,2.191839
1.5,0.86364,0.0,4,3.292403,0.07992899,0.0381651,0.0024708298201211684,4.678786007609238,40.685795097402675,0.00044721359549995833,-10.7918,-21.5578,0.2396433215679014,0.004900000000000002,3.3769,1.3169,63.92718446601941,0.00044721359549995833,-9.3639,-19.639899999999997,8.876021798365128,9.99999999999994e-05,19.4974,9.219399999999998,89.70033080365828,1.0,0.1469388,0.03740026,0.275592,-1.381995,0.480409,2.09767
1.5,0.87273,0.0,4,3.378273,0.07289905,0.03825339,0.0024708298201211684,3.367240252046176,33.855327510787376,0.00044721359549995833,-8.4696,-19.235599999999998,21.3301133197102,0.004900000000000002,2.7042,0.6442000000000001,31.27184466019418,0.00044721359549995833,-7.3319,-17.6079,28.65025301673803,9.99999999999994e-05,15.8455,5.567499999999999,54.169099046507085,1.0,0.1544654,0.03727894,0.3467743,-1.361025,0.4814504,2.188777
1.5,0.88182,0.0,4,3.380275,0.07276109,0.03825022,0.0024708298201211684,3.359795838291368,33.768358316043546,0.00044721359549995833,-8.4419,-19.207900000000002,21.587404792866426,0.004900000000000002,2.6952,0.6351999999999998,30.834951456310666,0.00044721359549995833,-7.3078,-17.5838,28.884780070066167,9.99999999999994e-05,15.8041,5.5261,53.766296944930914,1.0,0.154562,0.03727155,0.3480033,-1.360695,0.4814792,2.190466
1.5,0.89091,0.0,4,3.391426,0.07195508,0.03826506,0.0024708298201211684,3.310848695198861,33.19389637313773,0.00044721359549995833,-8.2447,-19.0107,23.419097157718745,0.004900000000000002,2.636,0.5760000000000001,27.96116504854369,0.00044721359549995833,-7.135,-17.411,30.566368236667962,9.99999999999994e-05,15.5022,5.2242,50.82895504962054,1.0,0.1554688,0.03726087,0.3564617,-1.35768,0.4816091,2.199824
1.5,0.9,0.0,4,3.391404,0.07192796,0.03826187,0.0024708298201211684,3.309650499675154,33.17999443601924,0.00044721359549995833,-8.2396,-19.0056,23.46646851198217,0.004900000000000002,2.6346,0.5745999999999998,27.893203883495133,0.00044721359549995833,-7.1306,-17.4066,30.6091864538731,9.99999999999994e-05,15.4942,5.216199999999999,50.75111889472659,1.0,0.1554925,0.03725674,0.3566629,-1.357737,0.4816161,2.199901
1.50707,0.0,0.0,4,3.136994,0.09976433,0.03796077,0.002372235232855293,38.768151763722244,422.8156516154879,0.00044721359549995833,-43.9567,-54.722699999999996,308.291844696266,0.004701063709417266,12.2132,10.1532,492.873786407767,0.00044721359549995833,-38.3661,-48.6421,273.3563643441028,9.99999999999994e-05,73.6666,63.388600000000004,616.740611013816,1.0,0.1263765,0.03768177,0.09355378,-1.42103,0.4787362,1.659461
1.50707,0.00909,0.0,0,345.7824,0.09233425,0.03666831,,,,,,,,,,,,,,,,,,,,1.0,0.09233426,0.03666826,6.175264e-07,-45.15319,0.4804196,1.501644
1.50707,0.01818,0.0,0,345.7975,0.09197644,0.0366439,,,,,,,,,,,,,,,,,,,,1.0,0.09197642,0.03664347,5.877535e-06,-45.75883,0.4806922,1.50071
1.50707,0.02727,0.0,4,3.150068,0.09713471,0.03798577,0.002421776207662466,26.683487506883356,290.16111382946565,0.00044721359549995833,-32.5315,-43.2975,202.16886494519787,0.0048010415536631195,9.2233,7.1633,347.7330097087378,0.00044721359549995833,-28.3743,-38.6503,176.12203191903467,9.99999999999994e-05,54.9483,44.670300000000005,434.62054874489206,1.0,0.1290737,0.03764879,0.1153587,-1.41747,0.4788832,1.741547
1.50707,0.03636,0.0,4,3.214851,0.0878225,0.03808358,0.0024212600025606498,9.297987014537071,95.27379417258989,0.00044721359549995833,-15.82,-26.586,46.94408322496749,0.004799999999999999,4.7688,2.7087999999999997,131.49514563106794,0.00044721359549995833,-13.7612,-24.0372,33.91592059166992,9.99999999999994e-05,27.6211,17.3431,168.7400272426542,1.0,0.1386924,0.03752636,0.1989862,-1.402272,0.4795522,1.964559
1.50707,0.04545,0.0,4,3.123463,0.1031097,0.03792125,0.002372235232855293,69.17009658448873,754.6638623019894,0.00044721359549995833,-72.6255,-83.39150000000001,574.5820174623816,0.004701063709417266,19.6337,17.573700000000002,853.0922330097088,0.00044721359549995833,-63.442,-73.718,517.3803036200856,9.99999999999994e-05,120.6227,110.34469999999999,1073.6008951157812,1.0,0.1229487,0.03771511,0.06715371,-1.42299,0.4785848,1.537272
1.50707,0.05455,0.0,4,3.191215,0.09077407,0.03804735,0.0024212600025606498,12.608492044352491,133.4543523920247,0.00044721359549995833,-19.0836,-29.849600000000002,77.25803455322311,0.004799999999999999,5.652,3.592,174.36893203883494,0.00044721359549995833,-16.6149,-26.8909,61.686453873102366,9.99999999999994e-05,32.9414,22.663400000000003,220.50398910293833,1.0,0.1356169,0.03756348,0.1714563,-1.407045,0.4793136,1.903078
1.50707,0.06364,0.0,5,3.120732,0.1039273,0.03791835,0.002372235232855293,81.48724403098316,888.7891030037024,0.00044721359549995833,-84.2346,-95.0006,682.4131525171837,0.004701063709417266,22.6199,20.559900000000003,998.0533980582525,0.00044721359549995833,-73.5965,-83.8725,616.1979369404438,9.99999999999994e-05,139.6258,129.3478,1258.4919244989298,1.0,0.1221537,0.03772909,0.06110943,-1.424199,0.4785421,1.504728
1.50707,0.07273,0.0,4,3.126126,0.1023708,0.03793384,0.002372235232855293,60.07448943457614,655.5362445021542,0.00044721359549995833,-64.0523,-74.81830000000001,494.94984209548585,0.004701063709417266,17.4231,15.363100000000001,745.7815533980582,0.00044721359549995833,-55.9426,-66.2186,444.4005449591281,9.99999999999994e-05,106.5842,96.30619999999999,937.0130375559446,1.0,0.1236996,0.0377116,0.07282436,-1.423263,0.4786172,1.566113
1.50707,0.08182,0.0,4,3.186239,0.0914411,0.0380391,0.002417643480747314,13.547096668382492,144.09612265895458,0.0003605551275463592,-19.9947,-30.7607,85.7207876648709,0.004799999999999999,5.8966,3.8366000000000002,186.24271844660194,0.00044721359549995833,-17.4116,-27.6876,69.43947061113273,9.99999999999994e-05,34.4294,24.151400000000002,234.98151391321272,1.0,0.1349216,0.03757127,0.1653586,-1.408135,0.4792565,1.888323
1.50707,0.09091,0.0,4,3.123392,0.1031343,0.03793213,0.002372235232855293,69.46208018296745,757.8470836958104,0.00044721359549995833,-72.9013,-83.66730000000001,577.1437859929408,0.004701063709417266,19.7048,17.6448,856.5436893203882,0.00044721359549995833,-63.6821,-73.9581,519.716815881666,9.99999999999994e-05,121.0732,110.7952,1077.9840435882465,1.0,0.1229307,0.03772606,0.06699234,-1.424247,0.4785854,1.536404
1.50707,0.1,0.0,0,345.7902,0.09211263,0.03668018,,,,,,,,,,,,,,,,,,,,1.0,0.09211268,0.03668027,1.286507e-06,40.20895,0.4805213,1.502296
1.50707,0.10909,0.0,5,3.120539,0.104002,0.03791455,0.0023685438564654024,83.02145163962143,905.4751753105904,0.0003605551275463592,-85.6799,-96.44590000000001,695.837822775404,0.004701063709417266,22.9903,20.930300000000003,1016.0339805825244,0.00044721359549995833,-74.8613,-85.1373,628.5062281043208,9.99999999999994e-05,141.9929,131.7149,1281.522669780113,1.0,0.1220561,0.03772712,0.06046437,-1.424093,0.4785556,1.501045
1.50707,0.11818,0.0,4,3.145196,0.09803974,0.03797344,0.0024181604578687468,30.249568347416133,329.38057655350406,0.0003605551275463592,-35.9072,-46.6732,233.5240572171652,0.0048010415536631195,10.1087,8.0487,390.7135922330097,0.00044721359549995833,-31.3265,-41.6025,204.85110938108213,9.99999999999994e-05,60.4792,50.2012,488.43354738275923,1.0,0.1281032,0.03765731,0.1075843,-1.418058,0.4788387,1.71404
1.50707,0.12727,0.0,4,3.156462,0.09596202,0.03800144,0.002421776207662466,22.99537205667697,249.45532692066917,0.00044721359549995833,-29.0331,-39.7991,169.67397362065762,0.0048010415536631195,8.3003,6.2402999999999995,302.9271844660194,0.00044721359549995833,-25.3148,-35.5908,146.34877384196187,9.99999999999994e-05,49.2184,38.940400000000004,378.87137575403773,1.0,0.130229,0.03763835,0.1251612,-1.416199,0.4789597,1.774517
1.50707,0.13636,0.0,4,3.149586,0.09720294,0.03798245,0.002421776207662466,26.947347506155406,293.0632267427372,0.00044721359549995833,-32.7814,-43.547399999999996,204.4900613041055,0.0048010415536631195,9.2887,7.2287,350.9077669902913,0.00044721359549995833,-28.5929,-38.8689,178.2493188010899,9.99999999999994e-05,55.3579,45.0799,438.6057598754621,1.0,0.1289901,0.03764726,0.1147292,-1.417294,0.4788745,1.739446
1.50707,0.14545,0.0,4,3.158446,0.09566921,0.03799006,0.0024212600025606498,22.137350368269008,239.97445433417698,0.00044721359549995833,-28.2175,-38.9835,162.09827233884454,0.004799999999999999,8.0856,6.025599999999999,292.50485436893194,0.00044721359549995833,-24.6023,-34.878299999999996,139.41514207862983,9.99999999999994e-05,47.8831,37.6051,365.8795485503016,1.0,0.1305562,0.03762066,0.1277853,-1.41471,0.4789744,1.782658
1.50707,0.15455,0.0,0,345.5876,0.09217007,0.03664242,,,,,,,,,,,,,,,,,,,,1.0,0.09218149,0.03664396,4.273372e-05,14.88466,0.4805473,1.50102
1.50707,0.16364,0.0,0,345.9048,0.09167842,0.03674833,,,,,,,,,,,,,,,,,,,,1.0,0.0916782,0.03674833,7.143612e-07,-86.27273,0.4809728,1.500283
1.50707,0.17273,0.0,5,3.12094,0.1038616,0.03791669,0.0023685438564654024,80.5439827468508,878.5142657025992,0.0003605551275463592,-83.3452,-94.11120000000001,674.1519598736763,0.004701063709417266,22.3909,20.3309,986.9368932038835,0.00044721359549995833,-72.8188,-83.09479999999999,608.6298170494356,9.99999999999994e-05,138.1711,127.89309999999999,1244.3383926834013,1.0,0.1222005,0.03772634,0.06152441,-1.423783,0.4785585,1.506976
1.50707,0.18182,0.0,0,349.1342,0.09184817,0.03667594,,,,,,,,,,,,,,,,,,,,1.0,0.09184802,0.03667527,1.342724e-05,-47.06772,0.4809112,2.198001
1.50707,0.19091,0.0,0,345.7749,0.09225261,0.03664303,,,,,,,,,,,,,,,,,,,,1.0,0.09225277,0.03664263,5.487076e-06,-42.7951,0.4804354,1.500892
1.50707,0.2,0.0,4,3.178392,0.09253244,0.03802965,0.0024212600025606498,15.285268115983444,163.68419302579235,0.00044721359549995833,-21.6722,-32.4382,101.3022478172023,0.004799999999999999,6.3461,4.286099999999999,208.06310679611647,0.00044721359549995833,-18.8785,-29.1545,83.71448034254573,9.99999999999994e-05,37.1711,26.893100000000004,261.6569371473049,1.0,0.1337911,0.03758729,0.1554664,-1.410588,0.4791749,1.862841
